,PTSDpubs_ID,Study_ID,Analysis_Type,Treatment_Name,Standardized_Treatment_Name,Interv_Group,Missing_Data_Method,Stats_Analysis_Method,Assessment_Point,Diag_Change_Def_Num,Diag_Change_Definition,Percent_Diag_Change,Diag_Change_Numerator,Diag_Change_Denominator,Clin_Meaningful_Def_Num,Clin_Meaningful_Def,Pcnt_Clin_Meaningful_Resp,Clin_Meaningful_Numerator,Clin_Meaningful_Denominator,Row_ID,bad_data,any_outliers,potential_issues,Treatment_Name_Cleaned,Treatment_Category
107,25807,bryant2003,ITT,Supportive Counseling,Supportive counseling,C,,,26.0,1,Not meeting criteria for PTSD according to CAPS-2,0.22,,,1,CAPS intensity score plus CAPS frequency score <19 and BDI-2 score <10,0.0,,,bryant2003_ITT_C_26_1,False,False,False,Supportive Counseling,Supportive Counseling
108,31196,bryant2008,Completer,Imaginal Exposure,Imaginal exposure,A,,,0.0,1,CAPS <19,0.48,,,,,,,,bryant2008_Completer_A_0_1,False,False,False,Imaginal Exposure,Other
109,31196,bryant2008,Completer,Imaginal Exposure,Imaginal exposure,A,,,26.0,1,CAPS <19,0.57,,,1,CAPS <19 and BDI <10,0.14,,,bryant2008_Completer_A_26_1,False,False,False,Imaginal Exposure,Other
110,31196,bryant2008,Completer,Imaginal Exposure,Imaginal exposure,A,,,26.0,,,,,,2,CAPS <45,0.62,,,bryant2008_Completer_A_26_2,False,False,False,Imaginal Exposure,Other
111,31196,bryant2008,ITT,Imaginal Exposure,Imaginal exposure,A,,,0.0,1,CAPS <19,0.37,,,,,,,,bryant2008_ITT_A_0_1,False,False,False,Imaginal Exposure,Other
112,31196,bryant2008,ITT,Imaginal Exposure,Imaginal exposure,A,,,26.0,1,CAPS <19,0.25,,,1,CAPS <19 and BDI <10,0.1,,,bryant2008_ITT_A_26_1,False,False,False,Imaginal Exposure,Other
113,31196,bryant2008,ITT,Imaginal Exposure,Imaginal exposure,A,,,26.0,,,,,,2,CAPS <45,0.42,,,bryant2008_ITT_A_26_2,False,False,False,Imaginal Exposure,Other
114,31196,bryant2008,Completer,In vivo exposure,In vivo exposure,B,,,0.0,1,CAPS <19,0.45,,,,,,,,bryant2008_Completer_B_0_1,False,False,False,In vivo exposure,Other
115,31196,bryant2008,Completer,In vivo exposure,In vivo exposure,B,,,26.0,1,CAPS <19,0.38,,,1,CAPS <19 and BDI <10,0.24,,,bryant2008_Completer_B_26_1,False,False,False,In vivo exposure,Other
116,31196,bryant2008,Completer,In vivo exposure,In vivo exposure,B,,,26.0,,,,,,2,CAPS <45,0.38,,,bryant2008_Completer_B_26_2,False,False,False,In vivo exposure,Other
117,31196,bryant2008,ITT,In vivo exposure,In vivo exposure,B,,,0.0,1,CAPS <19,0.35,,,,,,,,bryant2008_ITT_B_0_1,False,False,False,In vivo exposure,Other
118,31196,bryant2008,ITT,In vivo exposure,In vivo exposure,B,,,26.0,1,CAPS <19,0.31,,,1,CAPS <19 and BDI <10,0.18,,,bryant2008_ITT_B_26_1,False,False,False,In vivo exposure,Other
119,31196,bryant2008,ITT,In vivo exposure,In vivo exposure,B,,,26.0,,,,,,2,CAPS <45,0.29,,,bryant2008_ITT_B_26_2,False,False,False,In vivo exposure,Other
120,31196,bryant2008,Completer,Imaginal exposure + In vivo exposure,Trauma-focused cognitive behavioral therapy (TF-CBT),C,,,0.0,1,CAPS <19,0.52,,,,,,,,bryant2008_Completer_C_0_1,False,False,False,Imaginal exposure + In vivo exposure,Other
121,31196,bryant2008,Completer,Imaginal exposure + In vivo exposure,Trauma-focused cognitive behavioral therapy (TF-CBT),C,,,26.0,1,CAPS <19,0.57,,,1,CAPS <19 and BDI <10,0.24,,,bryant2008_Completer_C_26_1,False,False,False,Imaginal exposure + In vivo exposure,Other
122,31196,bryant2008,Completer,Imaginal exposure + In vivo exposure,Trauma-focused cognitive behavioral therapy (TF-CBT),C,,,26.0,,,,,,2,CAPS <45,0.62,,,bryant2008_Completer_C_26_2,False,False,False,Imaginal exposure + In vivo exposure,Other
123,31196,bryant2008,ITT,Imaginal exposure + In vivo exposure,Trauma-focused cognitive behavioral therapy (TF-CBT),C,,,0.0,1,CAPS <19,0.41,,,,,,,,bryant2008_ITT_C_0_1,False,False,False,Imaginal exposure + In vivo exposure,Other
124,31196,bryant2008,ITT,Imaginal exposure + In vivo exposure,Trauma-focused cognitive behavioral therapy (TF-CBT),C,,,26.0,1,CAPS <19,0.37,,,1,CAPS <19 and BDI <10,0.16,,,bryant2008_ITT_C_26_1,False,False,False,Imaginal exposure + In vivo exposure,Other
125,31196,bryant2008,ITT,Imaginal exposure + In vivo exposure,Trauma-focused cognitive behavioral therapy (TF-CBT),C,,,26.0,,,,,,2,CAPS <45,0.42,,,bryant2008_ITT_C_26_2,False,False,False,Imaginal exposure + In vivo exposure,Other
126,37395,bryant2011,ITT,CBT,Trauma-focused cognitive behavioral therapy (TF-CBT),A,,,12.0,,,,,,1,CAPS score <19 and BDI-II score <10,0.75,12.0,16.0,bryant2011_ITT_A_12_1,False,False,False,CBT,CBT
127,37395,bryant2011,ITT,TAU,Supportive counseling,B,,,12.0,,,,,,1,CAPS score <19 and BDI-II score <10,0.33,4.0,12.0,bryant2011_ITT_B_12_1,False,False,False,TAU,TAU
128,40045,bryant2013,ITT,Emotion Regulation Training + CBT,Emotion Regulation Training followed by trauma-focused cognitive behavioral therapy (TF-CBT),A,,,0.0,1,CAPS score <19,0.81,,,,,,,,bryant2013_ITT_A_0_1,False,False,False,Emotion Regulation Training + CBT,Other
129,40045,bryant2013,ITT,Emotion Regulation Training + CBT,Emotion Regulation Training followed by trauma-focused cognitive behavioral therapy (TF-CBT),A,,,26.0,1,CAPS score <19,0.72,,,1,CAPS score <19 and BDI-II score <10,0.31,,,bryant2013_ITT_A_26_1,False,False,False,Emotion Regulation Training + CBT,Other
130,40045,bryant2013,ITT,Supportive counseling + CBT,Supportive counseling followed by trauma-focused cognitive behavioral therapy (TF-CBT),B,,,0.0,1,CAPS score <19,0.74,,,,,,,,bryant2013_ITT_B_0_1,False,False,False,Supportive counseling + CBT,Other
131,40045,bryant2013,ITT,Supportive counseling + CBT,Supportive counseling followed by trauma-focused cognitive behavioral therapy (TF-CBT),B,,,26.0,1,CAPS score <19,0.5,,,1,CAPS score <19 and BDI-II score <10,0.12,,,bryant2013_ITT_B_26_1,False,False,False,Supportive counseling + CBT,Other
132,51039,bryant2019,Completer,CBT with prolonged exposure,Trauma-focused cognitive behavioral therapy (TF-CBT),A,,,0.0,1,Not fulfilling diagnostic criteria for PTSD,0.5926,16.0,27.0,,,,,,bryant2019_Completer_A_0_1,False,False,False,CBT with prolonged exposure,Other
133,51039,bryant2019,ITT,CBT with prolonged exposure,Trauma-focused cognitive behavioral therapy (TF-CBT),A,,,0.0,1,Not fulfilling diagnostic criteria for PTSD,,,,,,,,,bryant2019_ITT_A_0_1,False,False,False,CBT with prolonged exposure,Other
134,51039,bryant2019,Completer,CBT with brief exposure,Trauma-focused cognitive behavioral therapy (TF-CBT),B,,,0.0,1,Not fulfilling diagnostic criteria for PTSD,0.7586,22.0,29.0,,,,,,bryant2019_Completer_B_0_1,False,False,False,CBT with brief exposure,Other
135,51039,bryant2019,ITT,CBT with brief exposure,Trauma-focused cognitive behavioral therapy (TF-CBT),B,,,0.0,1,Not fulfilling diagnostic criteria for PTSD,,,,,,,,,bryant2019_ITT_B_0_1,False,False,False,CBT with brief exposure,Other
136,51039,bryant2019,Completer,Waitlist,Waitlist,C,,,0.0,1,Not fulfilling diagnostic criteria for PTSD,0.1071,3.0,28.0,,,,,,bryant2019_Completer_C_0_1,False,False,False,Waitlist,Waitlist
137,51039,bryant2019,ITT,Waitlist,Waitlist,C,,,0.0,1,Not fulfilling diagnostic criteria for PTSD,,,,,,,,,bryant2019_ITT_C_0_1,False,False,False,Waitlist,Waitlist
150,23547,butterfield2001,ITT,Olanzapine,Olanzapine,A,,,0.0,,,,,,1,CGI score of 1 or 2,0.6,6.0,10.0,butterfield2001_ITT_A_0_1,False,False,False,Olanzapine,Other
151,23547,butterfield2001,ITT,Placebo,Placebo,B,,,0.0,,,,,,1,CGI score of 1 or 2,0.6,3.0,5.0,butterfield2001_ITT_B_0_1,False,False,False,Placebo,Other
152,38996,carey2012,Completer,Olanzapine,Olanzapine,A,,,0.0,1,CAPS score <50,0.7143,10.0,14.0,1,>50% reduction from baseline on CAPS,0.7143,10.0,14.0,carey2012_Completer_A_0_1,False,False,False,Olanzapine,Other
153,38996,carey2012,Completer,Olanzapine,Olanzapine,A,,,0.0,,,,,,2,CGI-I scores of 1 or 2,0.7857,11.0,14.0,carey2012_Completer_A_0_2,False,False,False,Olanzapine,Other
154,38996,carey2012,Completer,Placebo,Placebo,B,,,0.0,1,CAPS score <50,0.2143,3.0,14.0,1,>50% reduction from baseline on CAPS,0.2143,3.0,14.0,carey2012_Completer_B_0_1,False,False,False,Placebo,Other
155,38996,carey2012,Completer,Placebo,Placebo,B,,,0.0,,,,,,2,CGI-I scores of 1 or 2,0.2857,4.0,14.0,carey2012_Completer_B_0_2,False,False,False,Placebo,Other
156,13921,carlson1998,Completer,EMDR,Eye Movement Desensitization and Reprocessing (EMDR),A,,,0.0,1,Not meeting criteria for PTSD according to CAPS,0.7778,7.0,9.0,,,,,,carlson1998_Completer_A_0_1,False,False,False,EMDR,EMDR
157,13921,carlson1998,Completer,Biofeedback-assisted relaxation,Biofeedback-assisted relaxation,B,,,0.0,1,Not meeting criteria for PTSD according to CAPS,0.2222,2.0,9.0,,,,,,carlson1998_Completer_B_0_1,False,False,False,Biofeedback-assisted relaxation,Other
158,1519484,carlsson2018,Completer,SIT,Stress Inoculation Training (SIT),A,Complete case analysis,Descriptive only,0.0,,,,,,1,significant improvement using reliable change index for HTQ (not further defined),0.18,10.0,55.0,carlsson2018_Completer_A_0_1,False,False,False,SIT,Other
159,1519484,carlsson2018,Completer,SIT,Stress Inoculation Training (SIT),A,Complete case analysis,Descriptive only,26.0,,,,,,1,significant improvement using reliable change index for HTQ (not further defined),0.18,6.0,33.0,carlsson2018_Completer_A_26_1,False,False,False,SIT,Other
160,1519484,carlsson2018,Completer,SIT,Stress Inoculation Training (SIT),A,Complete case analysis,Descriptive only,78.0,,,,,,1,significant improvement using reliable change index for HTQ (not further defined),0.23,3.0,13.0,carlsson2018_Completer_A_78_1,False,False,False,SIT,Other
161,1519484,carlsson2018,Completer,CR,Trauma-focused cognitive behavioral therapy (TF-CBT),B,Complete case analysis,Descriptive only,0.0,,,,,,1,significant improvement using reliable change index for HTQ (not further defined),0.2,11.0,55.0,carlsson2018_Completer_B_0_1,False,False,False,CR,Other
162,1519484,carlsson2018,Completer,CR,Trauma-focused cognitive behavioral therapy (TF-CBT),B,Complete case analysis,Descriptive only,26.0,,,,,,1,significant improvement using reliable change index for HTQ (not further defined),0.27,10.0,37.0,carlsson2018_Completer_B_26_1,False,False,False,CR,Other
163,1519484,carlsson2018,Completer,CR,Trauma-focused cognitive behavioral therapy (TF-CBT),B,Complete case analysis,Descriptive only,78.0,,,,,,1,significant improvement using reliable change index for HTQ (not further defined),0.37,7.0,19.0,carlsson2018_Completer_B_78_1,False,False,False,CR,Other
164,44771,castillo2016,ITT,Group-delivered Cognitive/Exposure Therapy,Trauma-focused cognitive behavioral therapy (TF-CBT),A,,,0.0,1,CAPS total score ≤45,0.5186,1.56,,1,≥10-point decrease on total CAPS score,0.7738,2.32,,castillo2016_ITT_A_0_1,False,False,False,Group-delivered Cognitive/Exposure Therapy,Other
165,44771,castillo2016,ITT,Group-delivered Cognitive/Exposure Therapy,Trauma-focused cognitive behavioral therapy (TF-CBT),A,,,0.0,,,,,,2,≥20-point decrease on total CAPS score,0.6295,1.89,,castillo2016_ITT_A_0_2,False,False,False,Group-delivered Cognitive/Exposure Therapy,Other
166,44771,castillo2016,ITT,Waitlist with minimal intervention,Supportive counseling,B,,,0.0,1,CAPS total score ≤45,,,,1,≥10-point decrease on total CAPS score,,,,castillo2016_ITT_B_0_1,False,False,False,Waitlist with minimal intervention,Other
167,44771,castillo2016,ITT,Waitlist with minimal intervention,Supportive counseling,B,,,0.0,,,,,,2,≥20-point decrease on total CAPS score,,,,castillo2016_ITT_B_0_2,False,False,False,Waitlist with minimal intervention,Other
168,1519639,celik2011,Completer,Paroxetine,Paroxetine,A,,,0.0,,,,,,1,≥30% decrease in CAPS-2 score and CGI-I rating of 1 or 2,0.318,7.0,22.0,celik2011_Completer_A_0_1,False,False,False,Paroxetine,Other
169,1519639,celik2011,Completer,Amitriptyline,Amitriptyline,B,,,0.0,,,,,,1,≥30% decrease in CAPS-2 score and CGI-I rating of 1 or 2,0.55,11.0,20.0,celik2011_Completer_B_0_1,False,False,False,Amitriptyline,Other
170,27944,chard2005,Completer,CPT for sexual abuse survivor,Cognitive Processing Therapy (CPT),A,,,0.0,1,Not meeting criteria for PTSD according to CAPS-SX,0.9286,26.0,28.0,1,MPSS score ≤20 and BDI-II ≤10,0.7857,22.0,28.0,chard2005_Completer_A_0_1,False,False,False,CPT for sexual abuse survivor,Other
171,27944,chard2005,Completer,Minimal attention waitlist,Minimal attention,B,,,0.0,1,Not meeting criteria for PTSD according to CAPS-SX,0.2593,7.0,27.0,1,MPSS score ≤20 and BDI-II ≤10,0.037,1.0,27.0,chard2005_Completer_B_0_1,False,False,False,Minimal attention waitlist,Other
176,40000,church2013,Completer,Emotional Freedom Technique,Emotional Freedom Technique (EFT),A,,,0.0,1,PCL-M <50,0.8967,26.0,29.0,,,,,,church2013_Completer_A_0_1,False,False,False,Emotional Freedom Technique,Other
177,40000,church2013,Completer,Standard of care,Treatment as usual (TAU),B,,,0.0,1,PCL-M <50,0.04,1.0,25.0,,,,,,church2013_Completer_B_0_1,False,False,False,Standard of care,Other
178,24762,cloitre2002,Completer,STAIR + modified PE,Skills Training in Affect and Interpersonal Regulation (STAIR) plus modified Prolonged Exposure (PE),A,,,0.0,1,Not meeting criteria for PTSD according to CAPS,0.7727,17.0,22.0,1,"MPSS score <20, STAI-S score <40, and BDI score <10",0.4545,10.0,22.0,cloitre2002_Completer_A_0_1,False,False,False,STAIR + modified PE,Other
179,24762,cloitre2002,ITT,STAIR + modified PE,Skills Training in Affect and Interpersonal Regulation (STAIR) plus modified Prolonged Exposure (PE),A,,,0.0,1,Not meeting criteria for PTSD according to CAPS,,,,1,"MPSS score <20, STAI-S score <40, and BDI score <10",,,,cloitre2002_ITT_A_0_1,False,False,False,STAIR + modified PE,Other
180,24762,cloitre2002,Completer,Minimal attention,Minimal attention,B,,,0.0,1,Not meeting criteria for PTSD according to CAPS,0.25,6.0,24.0,1,"MPSS score <20, STAI-S score <40, and BDI score <10",0.0417,1.0,24.0,cloitre2002_Completer_B_0_1,False,False,False,Minimal attention,Other
181,24762,cloitre2002,ITT,Minimal attention,Minimal attention,B,,,0.0,1,Not meeting criteria for PTSD according to CAPS,,,,1,"MPSS score <20, STAI-S score <40, and BDI score <10",,,,cloitre2002_ITT_B_0_1,False,False,False,Minimal attention,Other
182,34562,cloitre2010,ITT,STAIR + Exposure Treatment,Skills Training in Affect and Interpersonal Regulation (STAIR) + exposure therapy,A,,,0.0,1,Not meeting criteria for PTSD according to the CAPS,0.61,,,1,CAPS score <20,0.27,,,cloitre2010_ITT_A_0_1,False,False,False,STAIR + Exposure Treatment,Other
183,34562,cloitre2010,ITT,STAIR + Exposure Treatment,Skills Training in Affect and Interpersonal Regulation (STAIR) + exposure therapy,A,,,12.0,1,Not meeting criteria for PTSD according to the CAPS,,,,,,,,,cloitre2010_ITT_A_12_1,False,False,False,STAIR + Exposure Treatment,Other
184,34562,cloitre2010,ITT,STAIR + Exposure Treatment,Skills Training in Affect and Interpersonal Regulation (STAIR) + exposure therapy,A,,,26.0,1,Not meeting criteria for PTSD according to the CAPS,0.55,,,1,CAPS score <20,0.24,,,cloitre2010_ITT_A_26_1,False,False,False,STAIR + Exposure Treatment,Other
185,34562,cloitre2010,ITT,STAIR + Supportive Counseling,Skills Training in Affect and Interpersonal Regulation (STAIR) + supportive therapy,B,,,0.0,1,Not meeting criteria for PTSD according to the CAPS,0.47,,,1,CAPS score <20,0.24,,,cloitre2010_ITT_B_0_1,False,False,False,STAIR + Supportive Counseling,Supportive Counseling
186,34562,cloitre2010,ITT,STAIR + Supportive Counseling,Skills Training in Affect and Interpersonal Regulation (STAIR) + supportive therapy,B,,,12.0,1,Not meeting criteria for PTSD according to the CAPS,,,,,,,,,cloitre2010_ITT_B_12_1,False,False,False,STAIR + Supportive Counseling,Supportive Counseling
187,34562,cloitre2010,ITT,STAIR + Supportive Counseling,Skills Training in Affect and Interpersonal Regulation (STAIR) + supportive therapy,B,,,26.0,1,Not meeting criteria for PTSD according to the CAPS,0.37,,,1,CAPS score <20,0.13,,,cloitre2010_ITT_B_26_1,False,False,False,STAIR + Supportive Counseling,Supportive Counseling
188,34562,cloitre2010,ITT,Supportive Counseling + Exposure Treatment,Supportive counseling + exposure,C,,,0.0,1,Not meeting criteria for PTSD according to the CAPS,0.33,,,1,CAPS score <20,0.06,,,cloitre2010_ITT_C_0_1,False,False,False,Supportive Counseling + Exposure Treatment,Other
189,34562,cloitre2010,ITT,Supportive Counseling + Exposure Treatment,Supportive counseling + exposure,C,,,12.0,1,Not meeting criteria for PTSD according to the CAPS,0.29,,,,,,,,cloitre2010_ITT_C_12_1,False,False,False,Supportive Counseling + Exposure Treatment,Other
190,34562,cloitre2010,ITT,Supportive Counseling + Exposure Treatment,Supportive counseling + exposure,C,,,26.0,1,Not meeting criteria for PTSD according to the CAPS,0.21,,,1,CAPS score <20,0.0,,,cloitre2010_ITT_C_26_1,False,False,False,Supportive Counseling + Exposure Treatment,Other
191,1629715,cloitre2024,ITT,STAIR,Skills Training in Affect and Interpersonal Regulation (STAIR),A,Model accounts for missing data,"Repeated measures logistic regression with maximum likelihood estimation, assessed across all time points (post-treatment, 2 months, and 4 months); odds ratios calculated as overall main effect of treatment across all outcome assessments with arm B (PCT) as reference group",16.0,1,"≥10-point improvement on CAPS-5 + no longer meeting diagnostic criteria for PTSD,  among those who met DSM-5 criteria for PTSD at baseline",0.462,24.0,52.0,1,"≥10-point improvement on CAPS-5,  among those who met DSM-5 criteria for PTSD at baseline",0.635,33.0,52.0,cloitre2024_ITT_A_16_1,False,False,False,STAIR,Other
192,1629715,cloitre2024,ITT,STAIR,Skills Training in Affect and Interpersonal Regulation (STAIR),A,Model accounts for missing data,"Repeated measures logistic regression with maximum likelihood estimation, assessed across all time points (post-treatment, 2 months, and 4 months); odds ratios calculated as overall main effect of treatment across all outcome assessments with arm B (PCT) as reference group",16.0,2,"≥10-point improvement on CAPS-5 + no longer meeting diagnostic criteria for PTSD + CAPS-5 <25,  among those who met DSM-5 criteria for PTSD at baseline",0.423,22.0,52.0,,,,,,cloitre2024_ITT_A_16_2,False,False,False,STAIR,Other
193,1629715,cloitre2024,ITT,STAIR,Skills Training in Affect and Interpersonal Regulation (STAIR),A,Model accounts for missing data,"Repeated measures logistic regression with maximum likelihood estimation, assessed across all time points (post-treatment, 2 months, and 4 months); odds ratios calculated as overall main effect of treatment across all outcome assessments with arm B (PCT) as reference group",16.0,2,"≥10-point improvement on CAPS-5 + no longer meeting diagnostic criteria for PTSD + CAPS-5 <25,  among those who met DSM-5 criteria for PTSD at baseline",0.373,19.0,51.0,,,,,,cloitre2024_ITT_A_16_2,False,False,False,STAIR,Other
194,1629715,cloitre2024,ITT,STAIR,Skills Training in Affect and Interpersonal Regulation (STAIR),A,Model accounts for missing data,"Repeated measures logistic regression with maximum likelihood estimation, assessed across all time points (post-treatment, 2 months, and 4 months); odds ratios calculated as overall main effect of treatment across all outcome assessments with arm B (PCT) as reference group",16.0,2,"≥10-point improvement on CAPS-5 + no longer meeting diagnostic criteria for PTSD + CAPS-5 <25,  among those who met DSM-5 criteria for PTSD at baseline",0.356,16.0,45.0,,,,,,cloitre2024_ITT_A_16_2,False,False,False,STAIR,Other
195,1629715,cloitre2024,ITT,STAIR,Skills Training in Affect and Interpersonal Regulation (STAIR),A,Model accounts for missing data,"Repeated measures logistic regression with maximum likelihood estimation, assessed across all time points (post-treatment, 2 months, and 4 months); odds ratios calculated as overall main effect of treatment across all outcome assessments with arm B (PCT) as reference group",16.0,1,"≥10-point improvement on CAPS-5 + no longer meeting diagnostic criteria for PTSD,  among those who met DSM-5 criteria for PTSD at baseline",0.412,21.0,51.0,1,"≥10-point improvement on CAPS-5,  among those who met DSM-5 criteria for PTSD at baseline",0.635,33.0,52.0,cloitre2024_ITT_A_16_1,False,False,False,STAIR,Other
196,1629715,cloitre2024,ITT,STAIR,Skills Training in Affect and Interpersonal Regulation (STAIR),A,Model accounts for missing data,"Repeated measures logistic regression with maximum likelihood estimation, assessed across all time points (post-treatment, 2 months, and 4 months); odds ratios calculated as overall main effect of treatment across all outcome assessments with arm B (PCT) as reference group",16.0,1,"≥10-point improvement on CAPS-5 + no longer meeting diagnostic criteria for PTSD,  among those who met DSM-5 criteria for PTSD at baseline",0.422,19.0,45.0,1,"≥10-point improvement on CAPS-5,  among those who met DSM-5 criteria for PTSD at baseline",0.635,33.0,52.0,cloitre2024_ITT_A_16_1,False,False,False,STAIR,Other
